Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-3eqj,Randomise questionnaire elements?,Question Key,Response
22,1641335062558,04/01/2022 22:24:22,1641335062412,0,04/01/2022 22:24:22,62188,20,questionnaire-e2l7,,18291874,BLIND,5418541,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,178,No,carer_completing_onbehalf,N/A
23,1641335062653,04/01/2022 22:24:22,1641335062412,0,04/01/2022 22:24:22,62188,20,questionnaire-e2l7,,18291874,BLIND,5418541,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,178,No,carer_completing_onbehalf-quantised,3
24,1641335062653,04/01/2022 22:24:22,1641335062412,0,04/01/2022 22:24:22,62188,20,questionnaire-e2l7,,18291874,BLIND,5418541,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 96.0.4664.110,1440x900,1440x727,,Demographics,2,178,No,END QUESTIONNAIRE,53209
1,1642454134298,17/01/2022 21:15:34,1642454137252,0,17/01/2022 21:15:37,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1280x720,,Demographics,2,163,No,BEGIN QUESTIONNAIRE,
2,1642454198243,17/01/2022 21:16:38,1642454201245,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,sex,Female
3,1642454198341,17/01/2022 21:16:38,1642454201247,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,sex-quantised,1
4,1642454198341,17/01/2022 21:16:38,1642454201247,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,height,"5'3"" - 5'4"""
5,1642454198341,17/01/2022 21:16:38,1642454201247,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,height-quantised,3
6,1642454198341,17/01/2022 21:16:38,1642454201247,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,weight-unit,imperial
7,1642454198341,17/01/2022 21:16:38,1642454201248,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,weight-first,13
8,1642454198341,17/01/2022 21:16:38,1642454201248,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,weight-second,5
9,1642454198341,17/01/2022 21:16:38,1642454201248,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,age_in_years ,43
10,1642454198341,17/01/2022 21:16:38,1642454201248,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,education ,Undergraduate degree
11,1642454198341,17/01/2022 21:16:38,1642454201248,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,education -quantised,6
12,1642454198341,17/01/2022 21:16:38,1642454201248,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,education -text,
13,1642454198341,17/01/2022 21:16:38,1642454201248,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,Handedness,Right
14,1642454198341,17/01/2022 21:16:38,1642454201249,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,Handedness-quantised,2
15,1642454198341,17/01/2022 21:16:38,1642454201249,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,medical_condition_motor-1,No
16,1642454198341,17/01/2022 21:16:38,1642454201249,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,medical_condition_motor-text,
17,1642454198341,17/01/2022 21:16:38,1642454201249,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,medical_condition_vision-1,No
18,1642454198341,17/01/2022 21:16:38,1642454201249,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,medical_condition_vision-text,
19,1642454198341,17/01/2022 21:16:38,1642454201249,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,cataract_predictors-1,No
20,1642454198341,17/01/2022 21:16:38,1642454201249,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,carer,No
21,1642454198341,17/01/2022 21:16:38,1642454201249,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,carer-quantised,2
22,1642454198341,17/01/2022 21:16:38,1642454201250,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,carer_completing_onbehalf,N/A
23,1642454198399,17/01/2022 21:16:38,1642454201250,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,carer_completing_onbehalf-quantised,3
24,1642454198399,17/01/2022 21:16:38,1642454201250,0,17/01/2022 21:16:41,62188,20,questionnaire-e2l7,,18578440,BLIND,5499730,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,163,No,END QUESTIONNAIRE,63998
1,1642496785292,18/01/2022 09:06:25,1642496785214,0,18/01/2022 09:06:25,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1280x609,,Demographics,2,152,No,BEGIN QUESTIONNAIRE,
2,1642496906304,18/01/2022 09:08:26,1642496906266,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,sex,Female
3,1642496906373,18/01/2022 09:08:26,1642496906267,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,sex-quantised,1
4,1642496906373,18/01/2022 09:08:26,1642496906267,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,height,"5' 0"" and under"
5,1642496906373,18/01/2022 09:08:26,1642496906268,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,height-quantised,1
6,1642496906373,18/01/2022 09:08:26,1642496906268,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,weight-unit,imperial
7,1642496906373,18/01/2022 09:08:26,1642496906268,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,weight-first,11
8,1642496906373,18/01/2022 09:08:26,1642496906268,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,weight-second,0
9,1642496906373,18/01/2022 09:08:26,1642496906268,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,age_in_years ,44
10,1642496906373,18/01/2022 09:08:26,1642496906269,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,education ,Undergraduate degree
11,1642496906373,18/01/2022 09:08:26,1642496906269,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,education -quantised,6
12,1642496906373,18/01/2022 09:08:26,1642496906269,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,education -text,
13,1642496906373,18/01/2022 09:08:26,1642496906269,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,Handedness,Right
14,1642496906373,18/01/2022 09:08:26,1642496906269,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,Handedness-quantised,2
15,1642496906373,18/01/2022 09:08:26,1642496906270,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,medical_condition_motor-1,No
16,1642496906373,18/01/2022 09:08:26,1642496906270,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,medical_condition_motor-text,
17,1642496906373,18/01/2022 09:08:26,1642496906270,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,medical_condition_vision-1,No
18,1642496906373,18/01/2022 09:08:26,1642496906270,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,medical_condition_vision-text,
19,1642496906373,18/01/2022 09:08:26,1642496906270,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,cataract_predictors-5,Smoking
20,1642496906373,18/01/2022 09:08:26,1642496906270,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,carer,No
21,1642496906373,18/01/2022 09:08:26,1642496906271,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,carer-quantised,2
22,1642496906373,18/01/2022 09:08:26,1642496906271,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,carer_completing_onbehalf,N/A
23,1642496906431,18/01/2022 09:08:26,1642496906271,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,carer_completing_onbehalf-quantised,3
24,1642496906431,18/01/2022 09:08:26,1642496906271,0,18/01/2022 09:08:26,62188,20,questionnaire-e2l7,,18583959,BLIND,5501417,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x609,,Demographics,2,152,No,END QUESTIONNAIRE,121058
1,1642512471863,18/01/2022 13:27:51,1642512471763,0,18/01/2022 13:27:51,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1280x720,,Demographics,2,152,No,BEGIN QUESTIONNAIRE,
2,1642512545903,18/01/2022 13:29:05,1642512545834,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,sex,Female
3,1642512545968,18/01/2022 13:29:05,1642512545835,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,sex-quantised,1
4,1642512545968,18/01/2022 13:29:05,1642512545836,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,height,"5' 0"" and under"
5,1642512545968,18/01/2022 13:29:05,1642512545836,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,height-quantised,1
6,1642512545968,18/01/2022 13:29:05,1642512545836,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,weight-unit,metric
7,1642512545968,18/01/2022 13:29:05,1642512545836,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,weight-first,55
8,1642512545968,18/01/2022 13:29:05,1642512545837,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,weight-second,
9,1642512545968,18/01/2022 13:29:05,1642512545837,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,age_in_years ,45
10,1642512545968,18/01/2022 13:29:05,1642512545837,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,education ,Undergraduate degree
11,1642512545968,18/01/2022 13:29:05,1642512545838,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,education -quantised,6
12,1642512545968,18/01/2022 13:29:05,1642512545838,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,education -text,
13,1642512545968,18/01/2022 13:29:05,1642512545838,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,Handedness,Right
14,1642512545968,18/01/2022 13:29:05,1642512545838,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,Handedness-quantised,2
15,1642512545968,18/01/2022 13:29:05,1642512545839,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,medical_condition_motor-1,No
16,1642512545968,18/01/2022 13:29:05,1642512545839,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,medical_condition_motor-text,
17,1642512545968,18/01/2022 13:29:05,1642512545839,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,medical_condition_vision-1,No
18,1642512545968,18/01/2022 13:29:05,1642512545840,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,medical_condition_vision-text,
19,1642512545968,18/01/2022 13:29:05,1642512545840,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,cataract_predictors-1,No
20,1642512545968,18/01/2022 13:29:05,1642512545840,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,carer,No
21,1642512545968,18/01/2022 13:29:05,1642512545840,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,carer-quantised,2
22,1642512545968,18/01/2022 13:29:05,1642512545841,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,carer_completing_onbehalf,No
23,1642512546028,18/01/2022 13:29:06,1642512545841,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,carer_completing_onbehalf-quantised,2
24,1642512546028,18/01/2022 13:29:06,1642512545841,0,18/01/2022 13:29:05,62188,20,questionnaire-e2l7,,18593709,BLIND,5504684,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.62,1280x720,1263x720,,Demographics,2,152,No,END QUESTIONNAIRE,74078
1,1642959166523,23/01/2022 17:32:46,1642959167315,0,23/01/2022 17:32:47,62188,20,questionnaire-e2l7,,18782760,BLIND,5558701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1536x722,,Demographics,2,168,No,BEGIN QUESTIONNAIRE,
2,1642959230986,23/01/2022 17:33:50,1642959231845,0,23/01/2022 17:33:51,62188,20,questionnaire-e2l7,,18782760,BLIND,5558701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,168,No,sex,Female
3,1642959231069,23/01/2022 17:33:51,1642959231847,0,23/01/2022 17:33:51,62188,20,questionnaire-e2l7,,18782760,BLIND,5558701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,168,No,sex-quantised,1
4,1642959231069,23/01/2022 17:33:51,1642959231847,0,23/01/2022 17:33:51,62188,20,questionnaire-e2l7,,18782760,BLIND,5558701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,168,No,height,"5'5"" - 5'6"""
5,1642959231069,23/01/2022 17:33:51,1642959231847,0,23/01/2022 17:33:51,62188,20,questionnaire-e2l7,,18782760,BLIND,5558701,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,168,No,height-quantised,4
